customer_id,cohort_month,order_month
1393,2022-09,2024-02
6292,2023-04,2024-12
3109,2020-08,2020-08
4692,2022-09,2022-09
9382,2023-10,2023-10
4953,2022-08,2025-02
9172,2020-03,2022-12
3355,2023-04,2023-04
6830,2022-02,2022-02
1873,2023-04,2023-04
2240,2020-05,2020-05
1277,2021-11,2021-11
4579,2020-03,2020-03
4239,2020-06,2020-06
1346,2021-01,2023-05
8370,2020-09,2020-09
8549,2022-02,2024-09
7241,2021-02,2024-02
7030,2021-12,2021-12
5846,2023-06,2023-06
6580,2023-05,2023-05
7076,2021-08,2021-12
6613,2020-03,2021-03
4932,2021-02,2024-11
3195,2021-06,2021-06
2359,2020-12,2021-11
9420,2022-05,2024-04
2217,2020-12,2020-12
6652,2022-08,2022-08
6127,2024-09,2025-04
7012,2020-03,2023-04
8424,2024-05,2024-06
9202,2022-04,2024-06
7461,2022-12,2024-09
2099,2020-06,2021-05
4030,2020-10,2020-10
9051,2022-03,2022-03
6237,2021-11,2023-08
1661,2023-05,2023-05
3220,2021-01,2021-02
5293,2020-12,2020-12
9403,2021-07,2021-07
3318,2020-12,2021-07
4089,2020-01,2020-01
4964,2020-10,2024-01
3761,2022-06,2022-06
5681,2020-10,2023-09
3832,2023-03,2025-04
4826,2022-06,2023-06
5104,2020-10,2023-09
2450,2022-01,2025-03
6926,2020-08,2020-12
3699,2020-09,2020-09
6193,2021-03,2024-08
1440,2020-06,2025-03
5143,2023-03,2023-03
4877,2023-06,2023-06
5955,2021-09,2021-09
2424,2021-05,2021-05
4341,2022-12,2022-12
4821,2020-09,2020-09
7011,2020-08,2020-08
4511,2020-01,2021-10
8084,2021-04,2023-10
8004,2021-11,2021-11
4041,2023-11,2023-11
3104,2023-11,2023-11
3469,2021-05,2024-06
2414,2020-05,2021-05
4339,2020-12,2021-07
1646,2022-01,2022-01
6002,2020-07,2020-07
9612,2022-08,2023-03
9929,2023-01,2023-01
2150,2020-11,2020-11
7752,2024-09,2025-04
3585,2022-05,2022-05
2764,2020-03,2021-07
1591,2021-11,2022-07
4554,2020-10,2020-10
4389,2020-02,2024-10
4825,2022-02,2022-02
7532,2020-12,2020-12
2133,2020-03,2020-03
1185,2023-09,2025-01
9976,2020-09,2020-09
2886,2023-09,2023-09
5760,2020-08,2022-12
2835,2023-12,2025-04
3603,2021-06,2021-06
5463,2021-08,2021-08
7027,2022-02,2022-02
2255,2020-08,2020-08
8778,2021-07,2024-11
1950,2022-01,2022-01
8434,2021-12,2024-01
3514,2020-10,2020-10
8524,2023-03,2023-03
7182,2024-10,2024-10
2927,2020-07,2021-10
9150,2022-06,2022-06
2258,2020-01,2024-04
1898,2021-05,2024-02
8200,2023-08,2023-08
4079,2021-05,2022-08
7211,2021-06,2022-07
1990,2022-01,2023-12
1372,2020-06,2024-05
5602,2021-06,2022-03
7502,2020-07,2021-10
5023,2023-04,2023-04
5060,2021-01,2022-01
1971,2021-01,2021-09
6214,2020-11,2020-11
1432,2021-10,2022-10
5494,2020-07,2024-05
7895,2024-03,2024-10
4542,2020-05,2024-11
7655,2024-02,2024-02
9043,2021-01,2021-01
9875,2020-01,2022-02
4157,2020-05,2020-05
3803,2023-02,2023-02
1085,2021-07,2024-01
4055,2022-06,2022-06
9875,2020-01,2021-02
7124,2021-10,2021-10
5494,2020-07,2020-07
4466,2021-04,2021-04
7894,2024-03,2024-09
6092,2020-10,2021-11
4853,2023-09,2023-09
4378,2022-05,2024-05
4202,2020-02,2020-02
4154,2020-02,2022-02
9714,2020-07,2021-02
4856,2022-12,2022-12
6965,2023-10,2025-03
7899,2021-02,2021-08
9474,2021-02,2021-05
5354,2022-06,2022-06
9046,2020-07,2023-08
1632,2023-07,2023-07
8493,2020-01,2020-01
8246,2020-11,2022-08
2996,2024-11,2024-11
5946,2020-05,2020-05
2817,2022-08,2023-03
5146,2022-05,2022-05
8199,2023-05,2023-05
6105,2020-02,2020-02
7213,2024-04,2024-04
7784,2020-06,2022-10
2670,2020-02,2022-10
4248,2020-07,2020-12
2463,2022-02,2024-01
7548,2023-02,2023-02
6453,2022-05,2022-05
5417,2020-01,2022-06
5230,2022-07,2022-07
9204,2020-09,2020-09
9299,2022-03,2022-03
9189,2020-10,2020-10
1447,2021-12,2024-08
5467,2021-03,2022-10
5600,2021-02,2024-08
6802,2020-11,2022-09
1469,2020-06,2020-06
2412,2022-01,2022-01
3255,2020-02,2020-02
4613,2020-01,2022-05
8726,2024-04,2024-04
3059,2020-03,2020-03
8291,2020-11,2020-11
7399,2020-09,2025-03
9766,2021-07,2024-04
6322,2020-08,2020-08
8388,2023-10,2024-02
4173,2020-01,2021-05
2393,2020-10,2024-07
1543,2020-04,2021-02
4096,2023-10,2023-10
5253,2020-06,2023-08
4941,2020-10,2021-02
5126,2022-10,2022-10
8763,2021-03,2025-02
1255,2021-07,2025-04
8979,2020-05,2020-05
6494,2020-01,2020-01
5995,2021-09,2024-08
6822,2020-06,2025-04
7343,2020-01,2020-01
5811,2020-05,2021-01
8798,2023-12,2023-12
6795,2023-01,2023-07
8776,2020-04,2020-04
1127,2021-03,2023-01
7797,2023-12,2023-12
2095,2025-03,2025-03
4353,2020-01,2020-01
5662,2022-01,2022-01
4016,2021-05,2022-09
2925,2020-03,2023-01
4487,2021-01,2022-06
7923,2020-08,2020-08
9427,2020-12,2020-12
2492,2020-11,2020-11
1756,2020-07,2020-12
1209,2020-02,2020-02
3055,2020-07,2020-07
5650,2021-02,2021-02
8347,2020-12,2021-04
4922,2020-08,2020-08
5943,2021-09,2022-03
5725,2021-12,2021-12
5017,2021-02,2021-10
3453,2023-11,2023-11
4309,2020-08,2020-08
3768,2021-09,2021-09
6885,2020-09,2020-09
9059,2020-03,2022-10
3042,2020-03,2023-05
3269,2020-12,2022-05
7199,2021-02,2022-08
8739,2021-09,2023-05
6597,2023-07,2024-11
2060,2023-02,2023-02
1614,2020-11,2020-11
5548,2022-11,2022-11
1033,2021-03,2025-04
2979,2023-10,2023-10
2953,2020-07,2020-07
5223,2022-10,2022-10
2338,2021-01,2021-01
9271,2022-06,2024-03
8495,2020-10,2024-03
3825,2023-04,2024-03
9019,2020-02,2021-12
9457,2020-03,2021-06
6512,2023-02,2023-02
4951,2021-08,2021-08
8911,2020-01,2020-01
9119,2020-02,2024-06
8680,2020-04,2023-02
3408,2020-11,2020-11
6477,2020-11,2020-11
2417,2021-10,2023-04
1504,2021-10,2021-10
3719,2020-02,2020-02
1989,2024-04,2024-04
7649,2022-04,2022-04
3431,2021-11,2024-07
4330,2020-10,2021-08
6914,2020-10,2020-10
6037,2021-05,2021-05
9677,2022-11,2022-11
1019,2023-12,2023-12
8739,2021-09,2021-09
1346,2021-01,2021-01
8985,2022-06,2022-06
9646,2024-08,2024-08
7830,2023-03,2023-03
8121,2023-12,2024-11
4683,2020-11,2020-11
1575,2020-06,2025-02
4843,2020-04,2020-04
3532,2021-08,2021-08
8130,2020-08,2022-01
9860,2021-09,2022-12
3883,2020-09,2020-09
1971,2021-01,2022-10
5407,2022-06,2022-06
6188,2023-08,2023-08
8715,2020-06,2020-06
5524,2022-05,2022-05
9353,2023-01,2023-01
8319,2021-01,2024-01
9165,2020-07,2025-03
1057,2021-06,2021-08
4175,2021-02,2023-09
3443,2022-09,2022-09
3941,2020-07,2024-12
1955,2023-09,2023-09
7372,2020-04,2023-10
6657,2021-12,2021-12
8263,2021-02,2022-06
1540,2020-02,2020-02
5225,2020-07,2021-10
7243,2021-06,2022-04
8089,2020-05,2022-04
3432,2020-05,2023-06
8841,2020-01,2020-01
6613,2020-03,2020-03
8900,2020-12,2020-12
1405,2023-05,2023-05
4439,2022-08,2024-10
4422,2022-06,2024-06
8118,2021-07,2021-07
3122,2022-04,2023-10
7557,2020-05,2020-06
4782,2022-01,2022-01
9147,2022-06,2024-04
6521,2020-11,2020-11
2671,2023-01,2023-01
8725,2022-12,2023-07
1871,2021-03,2021-03
6114,2020-02,2023-04
5112,2023-09,2023-09
4349,2023-10,2023-10
5376,2021-08,2021-08
4221,2021-03,2024-03
9804,2020-05,2020-05
4449,2020-08,2020-08
7531,2022-06,2023-06
3095,2022-07,2023-02
9969,2024-01,2024-01
5413,2020-02,2021-10
2655,2021-08,2021-08
7089,2020-09,2025-02
2862,2022-04,2023-03
7318,2020-01,2021-05
7326,2020-03,2023-02
6841,2020-02,2024-06
3360,2021-09,2024-10
9837,2021-11,2025-02
3577,2021-02,2021-02
6295,2021-09,2022-11
8377,2020-12,2020-12
8023,2020-10,2020-10
4345,2021-05,2021-05
9620,2023-11,2023-11
1622,2023-12,2023-12
8679,2021-02,2024-05
9484,2020-03,2023-01
4460,2020-10,2023-05
1374,2023-07,2023-07
9352,2022-06,2023-04
7891,2021-03,2021-12
2322,2023-08,2023-08
1489,2022-03,2022-03
7490,2020-02,2022-09
9585,2023-07,2023-07
1603,2024-12,2024-12
4656,2024-06,2024-06
7841,2020-04,2021-04
9714,2020-07,2020-07
6871,2021-03,2021-03
1015,2020-12,2021-06
4034,2020-12,2020-12
7244,2022-10,2022-10
6328,2021-02,2021-02
4965,2022-05,2024-01
5832,2023-08,2023-08
7793,2020-08,2023-04
5213,2025-01,2025-01
5735,2020-11,2020-11
6699,2024-09,2024-11
5685,2020-12,2020-12
7029,2020-10,2022-10
1953,2021-06,2025-04
1513,2020-12,2020-12
2491,2020-01,2020-01
8663,2022-09,2022-09
7161,2020-05,2020-05
3748,2020-07,2021-03
8556,2022-03,2023-10
4045,2024-09,2024-09
4350,2021-09,2022-10
8405,2020-11,2020-11
2070,2020-06,2020-06
1083,2020-05,2021-09
3029,2024-10,2024-10
5953,2023-04,2023-04
7493,2021-01,2023-01
1375,2020-04,2024-02
3527,2022-08,2023-10
8328,2020-03,2021-10
4239,2020-06,2021-03
6855,2022-04,2025-03
5577,2020-12,2023-11
1954,2022-06,2022-06
1380,2020-09,2020-09
2584,2021-08,2023-02
6992,2020-09,2021-07
2760,2021-07,2021-07
9041,2021-06,2021-11
5454,2021-05,2021-05
5917,2024-07,2024-10
4496,2020-12,2020-12
9840,2020-09,2023-09
1933,2024-03,2024-03
6334,2020-01,2020-01
1491,2021-11,2024-05
8155,2022-01,2022-10
4135,2022-04,2022-04
8362,2020-12,2020-12
9661,2024-07,2024-07
9232,2021-07,2022-10
5480,2020-03,2020-03
6812,2021-06,2021-06
9324,2020-04,2023-03
9247,2020-04,2025-03
6298,2020-02,2024-12
1738,2021-02,2021-02
7388,2021-08,2024-05
3709,2021-01,2024-04
5885,2021-03,2025-03
6870,2022-03,2022-03
6406,2021-02,2021-02
4058,2022-09,2022-09
6827,2020-01,2020-01
9264,2020-04,2021-12
9537,2024-03,2024-03
6408,2022-05,2022-05
5763,2023-05,2023-12
5909,2022-10,2025-01
4472,2021-10,2021-10
8230,2021-04,2021-04
3007,2020-04,2020-04
7980,2024-04,2024-04
2897,2020-11,2021-09
4895,2022-11,2022-11
7636,2022-06,2022-06
7697,2023-02,2023-11
2149,2023-07,2023-07
1727,2024-01,2024-01
3009,2020-09,2020-09
4630,2020-04,2020-04
3146,2020-08,2020-08
7571,2022-08,2023-04
9447,2020-02,2022-05
1005,2022-12,2023-09
3741,2022-11,2022-11
4162,2021-06,2021-06
2735,2022-12,2024-06
2123,2023-08,2023-08
6796,2021-12,2021-12
9879,2023-06,2023-06
1897,2020-01,2024-04
2484,2021-01,2021-01
2899,2021-08,2021-08
7122,2020-05,2024-02
6505,2021-03,2021-03
4647,2021-07,2021-07
7746,2022-03,2022-12
9219,2023-03,2023-09
9068,2020-05,2022-08
9786,2020-02,2023-09
3418,2022-07,2023-09
3669,2020-07,2021-11
6990,2020-03,2020-03
2661,2022-07,2023-03
3518,2021-09,2021-09
4400,2020-06,2020-10
4190,2020-03,2020-07
3673,2021-10,2021-10
5344,2021-06,2021-06
4493,2022-06,2025-04
2196,2022-01,2025-02
9126,2020-12,2023-11
6714,2022-12,2023-10
8355,2025-02,2025-02
7367,2025-02,2025-02
3970,2020-03,2021-08
3151,2022-07,2022-07
4760,2020-05,2025-02
7071,2020-09,2021-11
6210,2021-03,2024-09
3752,2023-09,2023-09
8071,2020-04,2020-04
2039,2023-08,2023-11
3158,2020-02,2022-02
4768,2022-03,2024-07
4631,2020-03,2021-01
6317,2020-06,2020-06
9322,2020-02,2022-12
3222,2021-03,2022-07
4623,2024-12,2024-12
6584,2021-09,2021-09
9272,2020-02,2020-02
1330,2023-06,2024-02
7339,2020-05,2021-03
7628,2022-10,2024-08
5721,2020-04,2020-04
3675,2021-04,2021-04
1802,2022-06,2022-06
1096,2021-07,2025-04
5490,2020-10,2020-10
1218,2023-12,2023-12
7669,2023-01,2023-01
2234,2021-08,2025-02
2674,2021-12,2021-12
4868,2023-01,2023-01
6335,2020-12,2022-07
6773,2024-12,2024-12
1189,2022-03,2022-07
6446,2022-10,2022-10
1569,2023-06,2023-06
8483,2023-05,2023-05
8081,2021-12,2023-02
9951,2020-09,2020-09
1665,2021-06,2021-06
5492,2023-12,2023-12
1263,2020-03,2020-10
8443,2021-07,2022-11
8259,2022-08,2022-10
6180,2021-06,2025-02
9743,2022-03,2024-11
7398,2022-06,2024-02
6658,2020-05,2023-08
7401,2022-02,2022-10
9116,2023-11,2024-01
7567,2020-01,2020-01
7149,2020-01,2023-05
1234,2022-02,2022-02
7347,2020-05,2023-10
7358,2020-01,2022-08
7339,2020-05,2024-10
9849,2020-09,2023-02
4107,2021-10,2021-10
3088,2021-03,2024-10
9984,2022-10,2022-10
7767,2020-02,2020-02
3046,2020-01,2020-01
3578,2020-04,2020-04
9045,2022-03,2024-11
1734,2021-07,2024-11
9146,2020-01,2020-01
2421,2020-02,2020-02
6280,2021-06,2023-08
4327,2020-12,2022-04
7394,2020-12,2020-12
9536,2020-06,2025-04
6061,2025-03,2025-03
8415,2022-09,2024-07
1926,2024-05,2024-05
1135,2021-12,2023-08
4730,2023-05,2024-08
4087,2022-02,2022-02
5459,2020-05,2020-05
1272,2020-09,2022-04
4767,2021-01,2023-10
4968,2021-08,2022-06
3024,2021-09,2021-09
3406,2021-02,2022-09
5437,2020-12,2020-12
4706,2020-02,2021-08
2230,2020-08,2021-10
9818,2020-08,2022-02
9388,2020-01,2024-05
4224,2022-11,2022-11
8628,2020-02,2025-03
9912,2022-07,2022-07
1739,2020-08,2021-02
2880,2022-04,2023-11
3412,2023-12,2023-12
9062,2023-01,2023-01
9471,2020-08,2020-08
1253,2024-01,2024-01
7272,2020-06,2020-06
3664,2024-02,2024-02
8588,2021-06,2021-06
8130,2020-08,2025-04
6447,2020-01,2020-09
8399,2021-12,2021-12
3088,2021-03,2025-01
5923,2021-09,2021-09
3354,2020-02,2020-10
3442,2022-03,2022-03
4042,2020-07,2024-02
4319,2020-01,2020-01
8633,2021-04,2021-04
4056,2021-05,2021-05
1754,2022-03,2024-11
6511,2021-02,2023-06
9638,2020-02,2025-03
3602,2021-01,2021-04
8231,2020-12,2025-02
7220,2022-04,2022-04
1725,2024-01,2024-01
9945,2020-04,2024-03
6258,2021-01,2021-01
8319,2021-01,2022-06
3119,2020-10,2020-10
6134,2020-06,2022-05
4524,2022-10,2023-04
6896,2021-03,2022-06
7085,2020-05,2020-05
3232,2024-03,2024-03
1564,2022-10,2022-10
2346,2022-04,2023-11
4602,2024-04,2025-02
1249,2021-12,2023-07
5544,2023-08,2025-02
3332,2020-05,2024-02
7257,2020-10,2020-10
8558,2022-09,2022-09
4498,2021-02,2025-03
8845,2020-01,2020-01
6937,2023-07,2023-10
5532,2021-06,2021-06
3697,2020-09,2024-11
8657,2020-02,2023-04
1748,2024-02,2024-11
5956,2021-03,2023-12
9131,2021-05,2021-05
9892,2021-01,2023-10
7772,2022-11,2022-11
9694,2020-09,2020-09
8801,2023-05,2024-07
3143,2022-05,2023-11
3514,2020-10,2021-02
4561,2023-07,2023-07
9437,2022-10,2022-10
1737,2024-05,2024-05
4512,2021-07,2021-07
4050,2020-11,2022-08
6267,2022-11,2023-08
8192,2020-03,2020-03
4387,2020-03,2020-05
9607,2021-04,2022-07
8591,2023-12,2025-01
9132,2021-07,2022-12
1294,2023-02,2023-08
7735,2021-04,2021-04
7589,2022-12,2024-08
8361,2020-03,2023-06
3281,2021-12,2021-12
3533,2021-10,2021-10
9827,2020-02,2020-11
4482,2022-07,2022-07
7804,2022-03,2022-03
3703,2020-02,2020-08
8214,2021-07,2024-05
4530,2024-11,2024-11
1181,2020-04,2024-11
6900,2021-05,2024-01
3721,2020-12,2022-05
7591,2021-04,2021-12
1531,2020-07,2024-07
6772,2021-06,2021-06
3977,2021-01,2021-01
5335,2021-07,2023-01
9536,2020-06,2024-02
2500,2021-01,2021-01
6067,2020-06,2020-06
6758,2022-07,2022-07
3970,2020-03,2020-03
4850,2021-10,2021-10
2447,2024-12,2024-12
1310,2020-04,2023-03
4694,2021-03,2023-04
9667,2021-06,2022-03
7730,2021-02,2021-02
6728,2020-03,2021-02
7099,2020-12,2022-08
3734,2023-09,2024-09
9186,2021-08,2021-08
2710,2020-01,2020-03
4169,2021-01,2021-01
6512,2023-02,2024-10
9009,2021-03,2022-09
9514,2020-05,2020-07
6998,2021-05,2021-05
7965,2021-10,2023-05
2463,2022-02,2022-06
2195,2021-03,2021-03
1384,2024-11,2024-11
9919,2022-01,2023-09
8083,2020-07,2021-01
4145,2022-08,2022-08
1212,2022-06,2022-06
7652,2020-07,2022-03
1543,2020-04,2020-04
4669,2020-11,2023-11
6045,2021-12,2024-07
6043,2020-11,2020-11
4257,2022-07,2022-07
9182,2023-07,2023-07
5285,2023-04,2023-04
1209,2020-02,2022-11
9594,2021-11,2024-05
7299,2020-04,2021-03
8541,2021-09,2024-11
6109,2022-09,2022-09
2467,2020-10,2023-11
4672,2021-08,2021-08
7249,2021-04,2025-03
7240,2022-01,2023-02
7342,2022-09,2022-11
7461,2022-12,2022-12
4173,2020-01,2024-05
6006,2021-07,2021-07
1936,2022-04,2024-06
8189,2022-01,2023-09
6948,2023-05,2023-06
2696,2020-02,2023-08
6964,2022-06,2024-03
8273,2020-12,2020-12
9010,2024-07,2024-10
2894,2021-12,2021-12
2570,2022-01,2024-12
9177,2020-12,2021-12
7778,2020-02,2020-02
7946,2020-03,2023-08
9329,2021-10,2024-08
7882,2021-03,2022-08
9581,2023-01,2024-02
8770,2020-07,2021-12
9207,2022-03,2022-03
5806,2021-01,2023-04
4187,2020-05,2023-03
5486,2020-12,2020-12
1836,2020-12,2025-02
3463,2021-07,2024-10
7951,2021-08,2021-08
7450,2024-03,2024-03
6485,2025-03,2025-03
7344,2024-10,2024-12
5343,2024-03,2024-03
2282,2020-10,2020-10
4909,2020-07,2020-07
5140,2021-03,2021-03
1591,2021-11,2021-11
5148,2020-02,2024-08
4954,2021-04,2021-04
1091,2021-04,2021-04
9588,2023-07,2023-07
4719,2021-07,2021-07
6452,2020-10,2023-11
8224,2024-01,2024-01
5581,2020-04,2022-02
8897,2023-10,2025-01
4761,2020-01,2020-01
9743,2022-03,2023-03
4088,2024-03,2024-03
2980,2022-03,2022-03
7222,2024-05,2024-05
9599,2020-06,2020-08
1478,2023-09,2023-09
4424,2020-01,2020-01
2431,2020-02,2022-03
7329,2023-08,2023-08
5219,2021-12,2021-12
2693,2024-07,2024-07
3312,2020-01,2022-10
4775,2023-08,2023-08
8075,2022-05,2022-05
7464,2021-11,2021-11
7996,2024-02,2024-02
8075,2022-05,2024-03
4578,2021-07,2022-07
8957,2021-04,2021-08
8774,2021-08,2022-07
3402,2022-12,2022-12
5647,2020-04,2023-06
1874,2024-12,2024-12
3933,2021-11,2024-09
1735,2020-02,2023-01
2805,2020-09,2020-09
6372,2020-03,2023-03
9482,2023-07,2023-07
8795,2020-04,2020-04
4312,2020-02,2020-02
1355,2020-04,2024-11
5122,2020-07,2020-07
8326,2023-11,2023-11
5416,2021-12,2024-08
9652,2020-11,2020-11
1375,2020-04,2023-08
4005,2020-06,2024-03
8656,2020-06,2020-06
9648,2020-09,2020-09
8707,2021-05,2022-07
9876,2023-08,2023-08
3620,2020-01,2020-01
7539,2024-07,2025-01
2798,2023-10,2023-10
8564,2024-06,2024-06
9534,2023-04,2023-04
2678,2020-11,2020-11
5070,2020-10,2020-10
8305,2021-10,2024-12
9274,2021-05,2022-05
9016,2023-01,2023-01
7626,2021-01,2021-01
2951,2020-10,2020-11
5379,2020-08,2020-08
8455,2020-03,2020-03
5937,2021-09,2021-09
5405,2020-02,2024-06
1174,2020-09,2020-09
6755,2021-10,2021-10
6383,2021-01,2023-11
1118,2020-05,2021-09
3118,2022-02,2022-02
1946,2021-06,2021-06
2928,2020-05,2022-07
9291,2023-10,2023-10
7389,2021-03,2022-11
5025,2022-11,2022-11
8012,2020-06,2020-06
6334,2020-01,2022-01
5374,2022-03,2025-03
1682,2023-11,2024-09
6168,2021-06,2023-09
4532,2021-03,2022-12
1551,2023-07,2024-03
8138,2021-11,2024-09
6607,2020-11,2020-11
1886,2020-08,2024-03
3604,2025-01,2025-01
1618,2023-11,2025-03
7589,2022-12,2022-12
1349,2021-12,2025-03
5028,2020-06,2023-01
6777,2020-04,2023-06
5011,2020-01,2022-01
2922,2020-06,2020-11
1985,2020-10,2023-06
8584,2020-04,2020-04
1421,2022-09,2022-09
6853,2020-01,2023-03
6347,2020-07,2022-05
3097,2024-08,2024-08
9711,2020-08,2023-05
7299,2020-04,2023-08
1908,2021-02,2023-05
1533,2023-07,2023-07
6678,2023-01,2023-01
8344,2020-05,2020-05
6880,2024-10,2024-10
8324,2021-12,2021-12
9608,2020-05,2025-03
5438,2024-04,2025-01
6364,2020-02,2023-07
7139,2022-08,2022-08
3569,2022-03,2024-02
4076,2020-03,2020-03
8153,2023-07,2023-07
6816,2023-01,2025-04
9264,2020-04,2024-01
6982,2022-04,2022-04
7861,2020-11,2021-08
2298,2021-09,2024-03
1672,2022-01,2024-05
3030,2020-08,2020-08
6379,2022-07,2022-07
9221,2022-02,2022-02
6547,2023-01,2023-01
5819,2021-09,2021-09
2886,2023-09,2024-09
1498,2021-03,2023-01
5182,2020-07,2023-05
5759,2023-02,2023-02
1438,2023-09,2023-09
6916,2021-07,2024-12
4446,2023-07,2023-07
9328,2020-11,2022-03
9319,2020-01,2020-01
3499,2020-07,2023-09
5915,2021-09,2024-01
9137,2022-06,2023-10
7096,2021-08,2021-08
7061,2020-07,2020-07
2924,2021-07,2021-07
8329,2021-06,2023-06
5068,2020-05,2022-10
1631,2022-09,2022-09
5669,2020-08,2022-08
5656,2020-05,2025-03
7816,2024-08,2025-03
2728,2020-04,2020-04
4235,2023-02,2023-02
7910,2021-04,2023-12
2923,2022-09,2022-09
4620,2021-12,2021-12
3764,2020-12,2020-12
8319,2021-01,2021-01
1341,2021-01,2023-10
3537,2020-07,2020-07
9041,2021-06,2021-06
7509,2021-01,2021-01
5637,2020-03,2023-10
4308,2020-07,2022-06
1809,2021-04,2021-04
6972,2021-07,2021-07
5747,2020-05,2021-12
6508,2021-09,2024-01
8129,2023-10,2023-10
7946,2020-03,2025-01
4517,2020-01,2020-11
8924,2020-07,2020-07
7795,2021-03,2021-03
6834,2022-05,2022-05
2501,2021-09,2025-04
1832,2022-01,2022-01
8760,2020-04,2020-04
8725,2022-12,2022-12
2531,2020-01,2020-01
8484,2023-09,2023-09
7405,2021-11,2021-11
4974,2021-08,2021-08
7885,2020-05,2020-07
9481,2021-05,2023-08
6738,2021-12,2021-12
2441,2020-05,2020-05
4226,2022-12,2022-12
2769,2020-08,2022-03
3837,2024-10,2024-10
5670,2021-03,2025-04
4110,2022-11,2022-11
4888,2020-07,2020-07
8101,2022-07,2022-07
1697,2020-04,2022-10
4869,2020-03,2023-09
8332,2024-06,2024-06
2028,2022-09,2022-09
4461,2024-07,2024-09
8369,2025-03,2025-03
8418,2023-01,2024-08
5472,2022-01,2022-03
1129,2022-06,2022-10
9396,2024-06,2025-01
5816,2021-02,2021-02
8126,2020-09,2024-03
3439,2020-01,2020-01
6029,2020-01,2020-01
5221,2020-10,2020-10
4180,2020-09,2020-09
9108,2021-10,2021-10
7659,2023-01,2023-01
6361,2020-03,2024-08
8772,2023-02,2023-08
5466,2020-09,2022-04
6097,2022-01,2023-04
2446,2020-11,2022-06
7291,2022-01,2024-12
6487,2023-06,2023-06
6411,2022-06,2022-06
6094,2021-02,2023-12
5573,2020-11,2023-09
7207,2020-12,2020-12
1182,2021-01,2025-02
7144,2020-07,2020-07
7366,2020-09,2023-05
9509,2023-10,2023-10
9810,2020-06,2024-10
3390,2021-11,2022-10
3234,2022-03,2025-01
9038,2020-02,2025-01
4711,2023-03,2023-03
8962,2020-02,2020-06
1872,2022-10,2022-10
2053,2021-07,2021-07
9059,2020-03,2023-01
9533,2022-05,2022-05
9215,2020-09,2022-06
6401,2020-11,2021-12
6333,2021-09,2021-09
7543,2020-10,2020-10
7092,2021-06,2021-06
9231,2023-01,2023-01
1034,2025-01,2025-01
6526,2023-12,2023-12
3158,2020-02,2024-04
8847,2020-04,2024-05
5185,2025-01,2025-01
4519,2020-06,2020-06
3713,2020-02,2021-02
7735,2021-04,2022-05
6818,2020-04,2020-04
5148,2020-02,2020-08
5781,2020-01,2020-01
9357,2021-12,2024-01
8469,2022-02,2022-02
3249,2020-11,2022-05
2356,2020-08,2021-06
9645,2021-02,2024-01
1355,2020-04,2021-12
7128,2020-12,2023-12
4666,2022-10,2023-11
6234,2021-01,2021-08
5310,2020-11,2022-05
4044,2022-09,2022-09
8795,2020-04,2021-04
4355,2021-04,2022-08
1780,2022-08,2022-08
4394,2020-01,2020-01
1025,2020-07,2021-06
9280,2020-04,2020-04
9045,2022-03,2022-03
3475,2022-09,2022-09
9662,2021-08,2021-08
5841,2022-10,2022-10
6928,2021-05,2021-05
6468,2021-02,2022-01
1310,2020-04,2020-04
8032,2020-04,2020-04
5750,2022-05,2022-05
4174,2021-03,2021-03
8929,2023-12,2023-12
7001,2020-08,2020-08
8014,2021-01,2024-04
3509,2021-01,2021-01
2781,2020-10,2024-07
8467,2023-03,2023-03
8535,2024-12,2024-12
4919,2022-11,2024-10
1716,2020-01,2020-01
3068,2020-07,2024-01
2425,2020-05,2025-02
7737,2020-12,2024-06
3875,2020-10,2023-11
2416,2022-03,2023-08
6566,2022-03,2025-04
3384,2020-03,2022-06
6435,2020-01,2022-02
8485,2020-02,2022-06
4964,2020-10,2024-07
1941,2023-04,2023-10
6145,2022-02,2022-02
6836,2021-07,2021-07
8153,2023-07,2024-09
7983,2020-01,2020-01
8575,2022-05,2022-05
3913,2022-03,2023-12
2496,2022-03,2022-09
4319,2020-01,2023-06
6979,2023-03,2023-03
4762,2021-08,2021-08
1273,2021-09,2021-09
5466,2020-09,2023-06
6237,2021-11,2021-11
6420,2020-10,2020-10
8247,2021-11,2021-11
3380,2022-04,2022-04
9650,2020-09,2020-09
5446,2023-01,2023-04
5342,2021-06,2021-06
6477,2020-11,2022-03
6421,2021-05,2021-08
1402,2023-01,2023-01
5990,2020-02,2020-04
2061,2020-03,2020-03
9919,2022-01,2022-11
2614,2020-06,2023-10
4118,2020-02,2024-03
5060,2021-01,2025-04
4327,2020-12,2024-04
6172,2021-02,2022-08
5958,2020-02,2020-02
1867,2021-05,2021-05
5617,2021-02,2024-07
4822,2020-07,2021-04
1540,2020-02,2023-05
2571,2022-11,2024-10
5416,2021-12,2021-12
4013,2021-09,2021-09
3779,2020-11,2020-11
4669,2020-11,2024-12
8711,2022-02,2023-06
9832,2024-06,2024-12
2776,2022-07,2022-07
8281,2023-02,2023-02
2546,2021-05,2021-05
4878,2020-09,2020-09
4915,2020-06,2020-06
2133,2020-03,2021-09
6687,2020-01,2020-01
2375,2023-05,2023-05
9981,2022-03,2023-09
2206,2020-07,2020-07
7156,2022-03,2025-01
1457,2020-11,2020-11
